"","cluster","gene","avg_expression"
"1159","g7","PLPP1",9.46038130536614
"1160","g7","AMD1",9.35282098014814
"1161","g7","SAT1",9.34753080989376
"1162","g7","FOS",9.34501797125185
"1163","g7","RACK1",9.30529325914117
"1164","g7","NUPR1",9.1884811340526
"1165","g7","FLNA",9.17548197582569
"1166","g7","RBM3",9.10209149990596
"1167","g7","CHCHD2",9.02978744541335
"1168","g7","SLC45A3",8.99287558976868
"1169","g7","PTMS",8.83639980631002
"1170","g7","OAZ1",8.7413661991215
"1171","g7","STEAP1",8.7203200566354
"1172","g7","HNRNPA2B1",8.65627017321647
"1173","g7","NKX3-1",8.64177648340891
"1174","g7","PPIB",8.63488330695338
"1175","g7","DDX17",8.61514915272993
"1176","g7","EIF4B",8.56328505824649
"1177","g7","MIF",8.47347436511584
"1178","g7","MSMB",8.41882288043744
"1179","g7","TMBIM6",8.37146030331322
"1180","g7","HSPA5",8.32586318034047
"1181","g7","RHOA",8.31107967118397
"1182","g7","PDIA4",8.25839113144347
"1183","g7","TSPAN7",8.22396149886586
"1184","g7","HERPUD1",8.15731450975433
"1185","g7","GABARAP",8.07920442803693
"1186","g7","CCNI",8.02224529262969
"1187","g7","STEAP2",8.01173504246811
"1188","g7","UBB",7.98843118618922
"1189","g7","COX6A1",7.90681524751554
"1190","g7","HLA-DRA",7.84902910673606
"1191","g7","SPARC",7.77255033064088
"1192","g7","TSPAN1",7.67726158542427
"1193","g7","ATP5F1B",7.66688180057012
"1194","g7","IFITM3",7.6619408799131
"1195","g7","GNAS",7.60563595088566
"1196","g7","IGHG2",7.5985486198769
"1197","g7","HOXB13",7.56253403035375
"1198","g7","PMEPA1",7.44196343656749
"1199","g7","CTSD",7.40822572709071
"1200","g7","UQCRQ",7.40644883017184
"1201","g5","KLK3",235.214330555194
"1202","g5","KLK2",108.980354487078
"1203","g5","UBC",48.5123929537608
"1204","g5","SPON2",46.6887909871418
"1205","g5","ACPP",45.4853227410739
"1206","g5","EEF2",45.2164953154385
"1207","g5","PLA2G2A",34.9149179248882
"1208","g5","GOLM1",34.5599889740808
"1209","g5","EEF1G",31.459717189499
"1210","g5","IGKC",30.8644969337179
"1211","g5","PABPC1",30.6854529971987
"1212","g5","PPDPF",27.0824102727737
"1213","g5","FTL",26.7957975231491
"1214","g5","ACTB",26.4544792627229
"1215","g5","B2M",23.8334757589409
"1216","g5","UBA52",23.463635179015
"1217","g5","SERF2",23.4479062581319
"1218","g5","NUPR1",22.5167660405293
"1219","g5","TMSB4X",21.1467023632868
"1220","g5","RDH11",19.0384874558862
"1221","g5","TMEFF2",18.2361624371813
"1222","g5","IGHA1",17.665788689092
"1223","g5","DDX5",17.1257987832646
"1224","g5","PLPP1",15.7078625048266
"1225","g5","FOXA1",15.6659906436877
"1226","g5","FTH1",15.4581423653574
"1227","g5","PSAP",15.1789681160826
"1228","g5","BCAM",15.1160259116957
"1229","g5","FSTL1",14.3476690862885
"1230","g5","STEAP2",14.2762943391054
"1231","g5","RACK1",14.0324909765198
"1232","g5","EIF4B",13.6670606268101
"1233","g5","HSPA8",13.3500877237115
"1234","g5","HDLBP",12.9732273242217
"1235","g5","CALR",12.763352589212
"1236","g5","DEGS1",12.1653354720317
"1237","g5","GLO1",12.1557456752298
"1238","g5","NPY",12.0960265016742
"1239","g5","SQSTM1",11.9986020719193
"1240","g5","REXO2",11.8443832388073
"1241","g5","HSP90AB1",11.75497434571
"1242","g5","PTMS",11.676848547593
"1243","g5","PMEPA1",11.4996521090128
"1244","g5","SNRNP70",11.3999473396386
"1245","g5","PFN1",11.3872209774762
"1246","g5","TMED2",11.3002049796541
"1247","g5","CCNI",11.2815246024112
"1248","g5","HOXB13",11.2117924330234
"1249","g5","DDX17",10.9418788868586
"1250","g5","MIF",10.9245437510998
"1251","g5","IGHG1",10.8819405413386
"1252","g5","CD63",10.5978852462695
"1253","g5","KLK4",10.524749232844
"1254","g5","COX6A1",10.4957507372309
"1255","g5","CIRBP",10.4654937461543
"1256","g5","STEAP1",10.4414689533653
"1257","g5","MLPH",10.4315122848977
"1258","g5","ATP5F1B",10.2575387498684
"1259","g5","H2AFJ",10.1873368880846
"1260","g5","ARF1",10.0203028046067
"1261","g5","ITM2B",10.0122024942654
"1262","g5","SLC45A3",10.0012284940959
"1263","g5","F3",9.9945040428641
"1264","g5","CHCHD2",9.93511539416123
"1265","g5","NKX3-1",9.79903054101076
"1266","g5","TMBIM6",9.60380750169137
"1267","g5","HNRNPA2B1",9.57057548875378
"1268","g5","GOLPH3",9.4249971600724
"1269","g5","OAZ1",9.38666907509536
"1270","g5","EIF4A1",9.37985892741496
"1271","g5","PPP3CA",9.11911752749667
"1272","g5","IGFBP7",9.11235316143326
"1273","g5","ERGIC1",9.10362161705451
"1274","g5","GABARAP",9.08832969771945
"1275","g5","EPCAM",8.82944821696542
"1276","g5","TSPAN1",8.75333281973366
"1277","g5","COX7C",8.6795094103788
"1278","g5","NONO",8.54124771745234
"1279","g5","PPIB",8.38795682244256
"1280","g5","TM9SF3",8.27944470641365
"1281","g5","SPINT2",8.23417431506085
"1282","g5","UBB",8.22446144248065
"1283","g5","RHOA",8.18322320916756
"1284","g5","SRSF5",8.15844234119953
"1285","g5","UBE2E3",8.15720583288942
"1286","g5","XBP1",8.13452752800019
"1287","g5","CANX",7.9230354223563
"1288","g5","BRI3",7.83363933121981
"1289","g5","GNAS",7.8335437654944
"1290","g5","NOP53",7.81596237213655
"1291","g5","KRT18",7.67880084282063
"1292","g5","APLP2",7.61657199071133
"1293","g5","USP22",7.6126632345321
"1294","g5","NUMA1",7.58962870800008
"1295","g5","ALDH1A3",7.57730394580579
"1296","g5","SRRM2",7.57380916831826
"1297","g5","PRAC1",7.52658040568177
"1298","g5","FKBP1A",7.48894817139832
"1299","g5","CD9",7.48238569444071
"1300","g5","HNRNPA3",7.45372769862164
"1301","g22","IGKC",107.37525288953
"1302","g22","KLK3",93.0263794418188
"1303","g22","LTF",63.1691873191332
"1304","g22","IGHA1",56.5679849619727
"1305","g22","KLK2",53.0289146817207
"1306","g22","B2M",39.8869423140239
"1307","g22","UBC",39.8303757470862
"1308","g22","ACTB",38.2645628332102
"1309","g22","EEF2",35.4898242195779
"1310","g22","TMSB4X",34.9138864145738
"1311","g22","PABPC1",34.4072734904742
"1312","g22","FTL",26.7132330817414
"1313","g22","EEF1G",26.5619096281322
"1314","g22","ACPP",24.1212126706188
"1315","g22","IGHG1",23.2741983565379
"1316","g22","UBA52",21.3419681701471
"1317","g22","JCHAIN",20.6083958993415
"1318","g22","PPDPF",19.3408868199296
"1319","g22","XBP1",17.9459358426896
"1320","g22","ITM2B",17.5019470999689
"1321","g22","IGLC1",17.3920678385254
"1322","g22","FOS",17.3384382086306
"1323","g22","CD74",16.9343377026887
"1324","g22","SERF2",15.1700163878232
"1325","g22","DDX5",13.7560270297625
"1326","g22","PSAP",13.1887786049008
"1327","g22","IGFBP7",13.0057963016682
"1328","g22","IFITM3",12.5607254837879
"1329","g22","SQSTM1",12.0072764615128
"1330","g22","SOD2",11.9319116595119
"1331","g22","AZGP1",11.8855741488136
"1332","g22","EIF4B",11.8117571142253
"1333","g22","HSPA8",11.7881959894076
"1334","g22","DDX17",11.5565310774229
"1335","g22","NOP53",11.1801995671227
"1336","g22","HSP90AB1",11.1040485994549
"1337","g22","PFN1",11.017364823382
"1338","g22","PIGR",10.8442501767875
"1339","g22","FTH1",10.6268575873975
"1340","g22","OAZ1",10.5702959742637
"1341","g22","MYL9",10.4874204234291
"1342","g22","FOXA1",10.4861548396597
"1343","g22","CD63",10.4491749914271
"1344","g22","CIRBP",10.3140730702343
"1345","g22","RACK1",10.2798381823838
"1346","g22","ACTA2",10.2264736318322
"1347","g22","CEBPD",10.2009346320115
"1348","g22","NUPR1",10.1203257750052
"1349","g22","MMP7",10.0796348573258
"1350","g22","HDLBP",9.73986944835154
"1351","g22","SNRNP70",9.73842051090667
"1352","g22","HNRNPA2B1",9.72064273663679
"1353","g22","CALR",9.35820670744042
"1354","g22","FSTL1",9.28854813915127
"1355","g22","CD81",9.23701610229769
"1356","g22","GOLM1",9.14871280593506
"1357","g22","CCNI",9.13867228451963
"1358","g22","S100A6",9.0323153308189
"1359","g22","TMBIM6",8.9396165136776
"1360","g22","IGFBP5",8.90888248474428
"1361","g22","PLA2G2A",8.88118447201007
"1362","g22","GLUL",8.78119868232842
"1363","g22","TMED2",8.72226944440428
"1364","g22","REXO2",8.55359781101973
"1365","g22","TSC22D1",8.54213771304619
"1366","g22","MYH9",8.47876773066001
"1367","g22","RHOB",8.46901868802722
"1368","g22","TAGLN",8.45823166672729
"1369","g22","AMD1",8.45141515196909
"1370","g22","CHCHD2",8.42913606605052
"1371","g22","HSP90AA1",8.36426331094752
"1372","g22","HLA-DRA",8.2402974139351
"1373","g22","JUNB",8.1545899134375
"1374","g22","GABARAP",8.11723137306079
"1375","g22","GNAS",8.01486970634318
"1376","g22","SPON2",8.01221410092296
"1377","g22","SRRM2",7.99100184609145
"1378","g22","PTMS",7.97788648581312
"1379","g22","COX6A1",7.9589442516585
"1380","g22","SRSF5",7.91890473342819
"1381","g22","KLK4",7.90354392346478
"1382","g22","TLE5",7.81026424827587
"1383","g22","ZFP36L1",7.73300900924599
"1384","g22","SPARC",7.66288381777006
"1385","g22","HNRNPA3",7.62079061754494
"1386","g22","NR4A1",7.61915076499487
"1387","g22","ZFP36L2",7.54096545144243
"1388","g22","CTSB",7.50927736665392
"1389","g22","CTSD",7.34284358778214
"1390","g22","EIF4A1",7.32107352931703
"1391","g22","GLO1",7.28770753110015
"1392","g22","RHOA",7.28509941567475
"1393","g22","FLNA",7.27163533163898
"1394","g22","MIF",7.26889539051927
"1395","g22","TPM1",7.13913441221652
"1396","g22","EEF1B2",7.13317944713923
"1397","g22","ARF1",7.07424465537332
"1398","g22","OLFM4",7.05941834874109
"1399","g22","EIF4G2",6.97991200946099
"1400","g22","NPC2",6.95875471123647
"1401","g4","KLK3",152.957359015095
"1402","g4","IGKC",95.9470829362073
"1403","g4","KLK2",77.6939917595119
"1404","g4","IGHA1",70.2366885753748
"1405","g4","UBC",54.2679973762693
"1406","g4","EEF2",38.2108749637304
"1407","g4","ACTB",36.6338282643621
"1408","g4","TMSB4X",35.1691303425803
"1409","g4","IGHG1",32.4079801446356
"1410","g4","ACPP",32.1661441782407
"1411","g4","FTL",29.1768914861028
"1412","g4","B2M",29.1680676963995
"1413","g4","PABPC1",28.6320153405909
"1414","g4","SPON2",26.5329148257919
"1415","g4","EEF1G",26.421723786933
"1416","g4","PPDPF",22.9873555905507
"1417","g4","UBA52",21.6545493146125
"1418","g4","JCHAIN",21.4526291708839
"1419","g4","PLA2G2A",21.3949379854242
"1420","g4","IGFBP7",21.1574024670194
"1421","g4","SERF2",20.428885555482
"1422","g4","GOLM1",20.2814209937104
"1423","g4","DDX5",16.8311114822878
"1424","g4","NUPR1",16.6380566182353
"1425","g4","MYL9",16.1500574064702
"1426","g4","FTH1",15.5378863371814
"1427","g4","PSAP",14.5633602320003
"1428","g4","ACTA2",13.848201093777
"1429","g4","ITM2B",13.3588881678262
"1430","g4","FSTL1",12.9251881614113
"1431","g4","EIF4B",12.654085371736
"1432","g4","HSPA8",12.4853484602145
"1433","g4","IGLC1",12.4642515492515
"1434","g4","PFN1",12.3923960767415
"1435","g4","RACK1",12.2908459278748
"1436","g4","FOXA1",12.1974644391749
"1437","g4","RDH11",11.9706542758986
"1438","g4","SQSTM1",11.4494466150653
"1439","g4","CCNI",11.4232277751834
"1440","g4","PLPP1",11.2730628348971
"1441","g4","GLO1",11.2151203717413
"1442","g4","CD74",11.0456876119604
"1443","g4","PTMS",10.9758275170666
"1444","g4","HSP90AB1",10.9148612142707
"1445","g4","CALR",10.8060587738332
"1446","g4","SNRNP70",10.7087929592355
"1447","g4","HDLBP",10.5898901315934
"1448","g4","BCAM",10.4559456441811
"1449","g4","DDX17",10.2831398979549
"1450","g4","CD63",10.2651188553341
"1451","g4","CIRBP",10.2457117789383
"1452","g4","TAGLN",10.0396940722947
"1453","g4","IGFBP5",10.0383824974421
"1454","g4","SPARC",9.98943770728875
"1455","g4","OAZ1",9.88369810714864
"1456","g4","TMEFF2",9.84587374978621
"1457","g4","HNRNPA2B1",9.74857358261058
"1458","g4","STEAP2",9.61299930965866
"1459","g4","CHCHD2",9.36221632401687
"1460","g4","TPM1",9.3363288392055
"1461","g4","NR4A1",9.23548124332078
"1462","g4","TMED2",9.21209179854443
"1463","g4","REXO2",9.13992711971435
"1464","g4","MIF",9.03206773604363
"1465","g4","XBP1",8.99304604383946
"1466","g4","FLNA",8.95064411242551
"1467","g4","KLK4",8.7643022357383
"1468","g4","FOS",8.63416692709663
"1469","g4","IFITM3",8.60038338240123
"1470","g4","GABARAP",8.55360203679365
"1471","g4","JUNB",8.50113355043859
"1472","g4","RHOA",8.4377420486865
"1473","g4","ARF1",8.41635208327304
"1474","g4","HOXB13",8.41305101630977
"1475","g4","PMEPA1",8.3640760291887
"1476","g4","EIF4A1",8.31356661331198
"1477","g4","COL3A1",8.30075694147905
"1478","g4","TMBIM6",8.29534439202554
"1479","g4","ATP5F1B",8.20364351939075
"1480","g4","GNAS",8.1667713502879
"1481","g4","COX6A1",8.08352868463342
"1482","g4","NOP53",8.04563470568771
"1483","g4","TXNIP",8.0109581363048
"1484","g4","COL1A2",7.98258764837228
"1485","g4","MLPH",7.877867154069
"1486","g4","RBM3",7.82411779029645
"1487","g4","UBB",7.68224401425103
"1488","g4","ACTG2",7.66454524169174
"1489","g4","NONO",7.6440520781742
"1490","g4","PPP3CA",7.61305171176921
"1491","g4","NKX3-1",7.52480372981832
"1492","g4","HNRNPA3",7.5218445880009
"1493","g4","STEAP1",7.43958085046416
"1494","g4","COX7C",7.37573002966625
"1495","g4","MYH9",7.36121909428427
"1496","g4","SRSF5",7.337907263416
"1497","g4","TPM2",7.29303313654006
"1498","g4","GOLPH3",7.28631576464603
"1499","g4","SLC45A3",7.28002616112096
"1500","g4","SAT1",7.2795387588569
"1501","g17","KLK3",163.414429191758
"1502","g17","KLK2",84.0074897149452
"1503","g17","EEF2",57.7842993580176
"1504","g17","UBC",44.7029742864284
"1505","g17","GOLM1",42.5241051171632
"1506","g17","EEF1G",39.8288784339472
"1507","g17","SPON2",37.568109311554
"1508","g17","ACPP",36.9149606390534
"1509","g17","PABPC1",35.5354103684859
"1510","g17","NUPR1",29.7224341146296
"1511","g17","UBA52",28.5000007249651
"1512","g17","FTL",27.8425429433532
"1513","g17","PLA2G2A",27.3817406578634
"1514","g17","PPDPF",26.1077388514249
"1515","g17","ACTB",25.9316746525948
"1516","g17","IGKC",25.1464172932882
"1517","g17","SERF2",22.6183285268842
"1518","g17","B2M",20.9369892853167
"1519","g17","TMSB4X",20.431877971768
"1520","g17","TMEFF2",19.9380799002499
"1521","g17","EIF4B",18.439389841903
"1522","g17","RACK1",17.9493744819278
"1523","g17","DDX5",17.1203219856594
"1524","g17","FOXA1",16.0017486194131
"1525","g17","FTH1",15.4195113293587
"1526","g17","RDH11",15.2920046843294
"1527","g17","CCNI",14.7657707146192
"1528","g17","PSAP",14.3308338743792
"1529","g17","PLPP1",13.452015288489
"1530","g17","HSPA8",13.3502950820129
"1531","g17","NPY",13.290495005906
"1532","g17","IGHA1",13.190998602571
"1533","g17","HSP90AB1",13.1675833920186
"1534","g17","HDLBP",12.9418464857999
"1535","g17","SNRNP70",12.8535828978815
"1536","g17","CIRBP",12.8285080248163
"1537","g17","BCAM",12.2847133910306
"1538","g17","KLK4",12.1851256598622
"1539","g17","PTMS",12.0190282125882
"1540","g17","SQSTM1",11.8891452803894
"1541","g17","PFN1",11.8165614380925
"1542","g17","HOXB13",11.7176438188747
"1543","g17","MIF",11.7156025796474
"1544","g17","TMED2",11.5975932173207
"1545","g17","AMACR",11.2319889548593
"1546","g17","COX6A1",11.2037249755765
"1547","g17","DDX17",11.1970414142951
"1548","g17","CHCHD2",11.1726998826584
"1549","g17","ATP5F1B",11.0141127114034
"1550","g17","STEAP2",10.9369066833616
"1551","g17","NKX3-1",10.8605060866585
"1552","g17","CALR",10.7087003162035
"1553","g17","EIF4A1",10.5081180374543
"1554","g17","REXO2",10.4757078204282
"1555","g17","GLO1",10.4320745118397
"1556","g17","GABARAP",10.2533661235267
"1557","g17","IGFBP7",10.1257503077305
"1558","g17","OAZ1",10.0982248203469
"1559","g17","CD63",10.0976319983881
"1560","g17","COX7C",10.0828795405808
"1561","g17","FSTL1",10.065493818387
"1562","g17","NONO",10.0357702829597
"1563","g17","UBE2E3",9.92304875104041
"1564","g17","ERGIC1",9.69843070464751
"1565","g17","PMEPA1",9.67226961754747
"1566","g17","PPP3CA",9.5540549727202
"1567","g17","ITM2B",9.46861952699986
"1568","g17","HNRNPA2B1",9.44089258769871
"1569","g17","ARF1",9.41452875040578
"1570","g17","NOP53",9.36019724536108
"1571","g17","TMBIM6",9.21776166221463
"1572","g17","PRAC1",9.09160893903944
"1573","g17","MLPH",8.9417919592449
"1574","g17","NR4A1",8.87919804435568
"1575","g17","USP22",8.86844798778283
"1576","g17","GOLPH3",8.81804380322675
"1577","g17","ODC1",8.66100253474668
"1578","g17","SRSF5",8.55935088352072
"1579","g17","GDF15",8.52149304445829
"1580","g17","EEF1B2",8.5020829644116
"1581","g17","H2AFJ",8.45132565342736
"1582","g17","UQCRB",8.43235538920311
"1583","g17","RHOA",8.4211381720534
"1584","g17","BRI3",8.38691607822044
"1585","g17","RBM3",8.38393560676672
"1586","g17","STEAP1",8.34506463577259
"1587","g17","SPINT2",8.34322764595644
"1588","g17","XBP1",8.32093223864748
"1589","g17","SEC11C",8.11801940863046
"1590","g17","NCL",8.0497992113907
"1591","g17","NUMA1",8.04927847043308
"1592","g17","GNAS",8.0394930404842
"1593","g17","DEGS1",8.01137004547692
"1594","g17","HNRNPA3",7.97138185770683
"1595","g17","F3",7.95970301403097
"1596","g17","IGHG1",7.92454242221163
"1597","g17","FLNB",7.86483150074813
"1598","g17","TM9SF3",7.83030503779491
"1599","g17","SLC45A3",7.78561048427533
"1600","g17","KRT18",7.76392762654506
"1601","g23","KLK3",189.061719525069
"1602","g23","KLK2",93.1764171197247
"1603","g23","ACPP",88.1065291637644
"1604","g23","IGKC",57.5169393316496
"1605","g23","EEF2",37.286415389478
"1606","g23","UBC",36.9793551274317
"1607","g23","ACTB",32.27869041297
"1608","g23","IGHA1",30.9087972302473
"1609","g23","B2M",30.7150377963753
"1610","g23","PABPC1",28.2405600274577
"1611","g23","TMSB4X",26.1003362392463
"1612","g23","EEF1G",24.6561089893811
"1613","g23","FTL",24.1476128473616
"1614","g23","RDH11",20.526073686381
"1615","g23","PPDPF",20.2075796192878
"1616","g23","UBA52",19.5173563116896
"1617","g23","SERF2",18.4365148287517
"1618","g23","XBP1",17.4989194759063
"1619","g23","GOLM1",17.3683450098121
"1620","g23","IGHG1",16.7842519744799
"1621","g23","PSAP",15.3822436687012
"1622","g23","DDX5",15.2944956358414
"1623","g23","HSPA8",14.5972250562162
"1624","g23","GLO1",13.8274754176353
"1625","g23","VEGFA",13.7813260098654
"1626","g23","CALR",13.7617562009378
"1627","g23","FOXA1",13.7318028958065
"1628","g23","ITM2B",13.6166975271061
"1629","g23","LTF",13.6115673592608
"1630","g23","FSTL1",13.5965227091966
"1631","g23","NUPR1",12.9963730217177
"1632","g23","HDLBP",12.1659944534423
"1633","g23","TMED2",12.1357246864739
"1634","g23","AMD1",12.0442675088749
"1635","g23","STEAP2",12.0179406419855
"1636","g23","PFN1",11.8812778568039
"1637","g23","BCAM",11.7064881299499
"1638","g23","HSP90AB1",11.4153223019255
"1639","g23","FTH1",11.3563681168526
"1640","g23","ODC1",11.2938062804723
"1641","g23","AZGP1",11.1781152882519
"1642","g23","PLPP1",11.0920051703691
"1643","g23","DDX17",11.0561580194982
"1644","g23","TSPAN1",11.0532466106566
"1645","g23","KLK4",10.9146706500706
"1646","g23","IGFBP7",10.8013310728139
"1647","g23","SQSTM1",10.7392471651298
"1648","g23","EIF4B",10.6096393934314
"1649","g23","PTMS",10.4001822754307
"1650","g23","CD63",10.3397870785224
"1651","g23","JCHAIN",10.0016139776323
"1652","g23","TMBIM6",9.99568591431463
"1653","g23","CHCHD2",9.97794862814356
"1654","g23","OAZ1",9.8153069161137
"1655","g23","STEAP1",9.80688258842123
"1656","g23","PMEPA1",9.74521048851422
"1657","g23","RACK1",9.62876674516755
"1658","g23","MYL9",9.45797675505223
"1659","g23","NR4A1",9.41989140788626
"1660","g23","PLA2G2A",9.30263919320846
"1661","g23","CCNI",9.23304003869563
"1662","g23","HOXB13",9.20965112432983
"1663","g23","PDIA4",9.17678310637658
"1664","g23","GOLPH3",9.16535394758456
"1665","g23","FOS",9.14779919408354
"1666","g23","SPON2",9.09456980991379
"1667","g23","REXO2",9.02691802201138
"1668","g23","ACTA2",8.9419997042821
"1669","g23","APLP2",8.91492765214531
"1670","g23","CIRBP",8.9084156633402
"1671","g23","H2AFJ",8.90677228791637
"1672","g23","IGLC1",8.8052478865448
"1673","g23","SNRNP70",8.79821448215847
"1674","g23","PPIB",8.77091986319445
"1675","g23","PPP3CA",8.75438075584481
"1676","g23","SEC11C",8.67451947110745
"1677","g23","COX6A1",8.59546085219884
"1678","g23","HNRNPA2B1",8.56961132835885
"1679","g23","EPCAM",8.44640700606606
"1680","g23","MIF",8.41636614609865
"1681","g23","IFITM3",8.34389684115648
"1682","g23","GNAS",8.33129001114685
"1683","g23","NKX3-1",8.3241758165812
"1684","g23","TM9SF3",8.23426775044869
"1685","g23","EIF4G2",8.16283030976186
"1686","g23","CD74",8.01376216290477
"1687","g23","SPINT2",8.00347516847621
"1688","g23","TXNIP",7.96767930087882
"1689","g23","UBB",7.74350091273822
"1690","g23","SLC45A3",7.73966238641476
"1691","g23","ATP5F1B",7.70499595329219
"1692","g23","KRT18",7.64463819750958
"1693","g23","RHOA",7.55700793802204
"1694","g23","HNRNPA3",7.48110540995132
"1695","g23","SRRM2",7.41066342865772
"1696","g23","CST3",7.3613605177478
"1697","g23","NOP53",7.33420698390288
"1698","g23","RBM3",7.28760922396865
"1699","g23","CMPK1",7.26874123796613
"1700","g23","KDELR2",7.23872182139976
"1701","g21","IGKC",321.232361056872
"1702","g21","IGHA1",174.766304254273
"1703","g21","IGHG1",99.7233593526696
"1704","g21","KLK3",75.1904649456746
"1705","g21","TMSB4X",61.0266191632659
"1706","g21","IGLC1",60.2056059548818
"1707","g21","ACTB",53.020399096294
"1708","g21","JCHAIN",52.811174468453
"1709","g21","UBC",51.639588098041
"1710","g21","B2M",50.8097088572527
"1711","g21","KLK2",41.3820131587484
"1712","g21","EEF2",31.17731835413
"1713","g21","ACPP",30.562322358541
"1714","g21","CD74",29.3589997870352
"1715","g21","FTL",27.7470225964445
"1716","g21","PABPC1",27.1877917126356
"1717","g21","UBA52",24.0924102897371
"1718","g21","EEF1G",20.5645678368208
"1719","g21","PFN1",19.8924113113843
"1720","g21","SERF2",16.6798317872288
"1721","g21","DDX5",16.1909009670615
"1722","g21","XBP1",16.0999274682842
"1723","g21","PSAP",16.0455207389558
"1724","g21","SOD2",15.053706645012
"1725","g21","FTH1",15.0163820965429
"1726","g21","HLA-DRA",14.8693653839441
"1727","g21","PPDPF",14.7410629626398
"1728","g21","IGFBP7",14.3410441080023
"1729","g21","ITM2B",13.6688437633055
"1730","g21","LTF",13.5903595591163
"1731","g21","IGHG2",13.1683386577697
"1732","g21","PIGR",12.815597757314
"1733","g21","SQSTM1",12.5017873143333
"1734","g21","IGHG3",12.2989247640708
"1735","g21","HSPA8",11.6923001182691
"1736","g21","MT2A",11.3486839636147
"1737","g21","ACTA2",10.8011814710755
"1738","g21","PLA2G2A",10.7594252213149
"1739","g21","MYL9",10.6536089366314
"1740","g21","SERPINA3",10.559391778925
"1741","g21","OAZ1",10.5476828281118
"1742","g21","RACK1",10.5249537811459
"1743","g21","CD63",10.5178918308936
"1744","g21","CALR",10.4020259968615
"1745","g21","EIF4B",10.1324991436719
"1746","g21","TIMP1",9.96963849697784
"1747","g21","NUPR1",9.83737967924065
"1748","g21","DDX17",9.63782380659063
"1749","g21","TXNIP",9.32820971856929
"1750","g21","IFITM3",9.32701797409952
"1751","g21","CTSD",8.86610890811083
"1752","g21","MYH9",8.85826864319268
"1753","g21","RHOA",8.73499622243413
"1754","g21","GABARAP",8.70713405934596
"1755","g21","CCNI",8.6518370181802
"1756","g21","VIM",8.6329244520201
"1757","g21","SNRNP70",8.61283940444717
"1758","g21","FLNA",8.60124570375864
"1759","g21","GOLM1",8.57397931595067
"1760","g21","PTGDS",8.56971977387087
"1761","g21","HSP90AB1",8.5577937046729
"1762","g21","TAGLN",8.51137423860762
"1763","g21","FSTL1",8.49048598343271
"1764","g21","CIRBP",8.42878553913783
"1765","g21","HNRNPA2B1",8.35201485756544
"1766","g21","IGFBP5",8.22237924692122
"1767","g21","AZGP1",8.16558836462833
"1768","g21","HDLBP",8.10056876431751
"1769","g21","GNAS",8.08036286883725
"1770","g21","ZFP36L2",7.91261146018986
"1771","g21","S100A6",7.87850497707774
"1772","g21","TMED2",7.7737867002436
"1773","g21","CHCHD2",7.70973402195854
"1774","g21","LCN2",7.64994393595176
"1775","g21","TMBIM6",7.6450910167987
"1776","g21","PTMS",7.64345309252967
"1777","g21","PPIB",7.56727367581142
"1778","g21","RBM3",7.56521844330618
"1779","g21","C1R",7.44978679119498
"1780","g21","TPM1",7.43525384054094
"1781","g21","NOP53",7.3733369110793
"1782","g21","LYZ",7.31079356053191
"1783","g21","FOXA1",7.2926822104916
"1784","g21","HNRNPDL",7.21957704145804
"1785","g21","EEF1B2",7.21105930229625
"1786","g21","SPARC",7.19747726306935
"1787","g21","HLA-DPB1",7.15451943446926
"1788","g21","HNRNPA3",7.08394273615823
"1789","g21","UBB",7.07724151564446
"1790","g21","TPM2",7.02488967944001
"1791","g21","GLO1",6.99369061339412
"1792","g21","FOS",6.95141830235753
"1793","g21","CEBPD",6.93928882901663
"1794","g21","HLA-E",6.86988993632204
"1795","g21","CD81",6.84816524345706
"1796","g21","SPON2",6.80416420260066
"1797","g21","EIF4A1",6.78879334706346
"1798","g21","COX6A1",6.75139960479603
"1799","g21","CCL19",6.72792519946081
"1800","g21","HSP90AA1",6.71959152831146
"1801","g15","IGKC",866.340260486169
"1802","g15","IGHA1",476.014721930058
"1803","g15","IGHG1",269.018719356397
"1804","g15","JCHAIN",148.38839816484
"1805","g15","IGLC1",126.61143329455
"1806","g15","KLK3",54.0069551607112
"1807","g15","UBC",51.8711037706138
"1808","g15","TMSB4X",47.9483489084043
"1809","g15","IGHG3",42.6735499407281
"1810","g15","ACTB",41.4331965031543
"1811","g15","B2M",40.51839476704
"1812","g15","KLK2",32.9666839737113
"1813","g15","IGHG2",30.7052906758967
"1814","g15","FTL",25.7393554537655
"1815","g15","ACPP",25.0254345421963
"1816","g15","LTF",24.5618871173917
"1817","g15","EEF2",24.421552448908
"1818","g15","CD74",22.9380639301674
"1819","g15","PABPC1",19.8440710334683
"1820","g15","IGKV4-1",18.7798994036931
"1821","g15","XBP1",18.1869649282635
"1822","g15","UBA52",17.1071794629407
"1823","g15","IGFBP7",16.1027309208041
"1824","g15","EEF1G",15.7363971588919
"1825","g15","ACTA2",15.6238949275935
"1826","g15","MYL9",14.9089562848025
"1827","g15","PSAP",14.7927561670606
"1828","g15","SERF2",13.9118543559769
"1829","g15","PFN1",13.6597144438947
"1830","g15","ITM2B",12.7965813019945
"1831","g15","SOD2",12.5781166439952
"1832","g15","DDX5",12.2899906892277
"1833","g15","TAGLN",12.2797385342042
"1834","g15","FTH1",12.2271721055093
"1835","g15","HLA-DRA",11.8091377112026
