"","cluster","gene","avg_expression"
"1386","g14","APP",9.10310091128027
"1387","g14","FSTL1",9.09187240137042
"1388","g14","CIRBP",9.04810387605942
"1389","g14","TLE5",8.97406673395109
"1390","g14","JUN",8.95296435096733
"1391","g14","OAZ1",8.90963988580846
"1392","g14","HSP90AB1",8.8201503738142
"1393","g14","RASD1",8.79276727528845
"1394","g14","UQCRB",8.55826456008376
"1395","g14","KLK2",8.48822282963731
"1396","g14","HSP90AA1",8.41219008007077
"1397","g14","HNRNPA2B1",8.39907282307477
"1398","g14","IGKC",8.22314200233798
"1399","g14","COL6A3",8.16249924977416
"1400","g14","NOP53",8.101038650964
"1401","g11","UBC",68.8958672246417
"1402","g11","KLK3",61.7801727714406
"1403","g11","MSMB",60.0268637609653
"1404","g11","ACPP",37.4250738734885
"1405","g11","KRT15",34.2420169692303
"1406","g11","PABPC1",31.1125260504427
"1407","g11","EEF2",31.016889057222
"1408","g11","ACTB",30.8552147853148
"1409","g11","KLK2",29.8582835078047
"1410","g11","B2M",29.7894611540012
"1411","g11","TMSB4X",29.1306969992719
"1412","g11","MYL9",27.34535286957
"1413","g11","EEF1G",26.6711530998495
"1414","g11","AZGP1",25.9490333208329
"1415","g11","ITM2B",24.1474014227133
"1416","g11","TXNIP",22.9656029003056
"1417","g11","XBP1",22.140941668342
"1418","g11","ACTA2",21.7185173087795
"1419","g11","UBA52",21.1126820774931
"1420","g11","GLUL",20.9483746569633
"1421","g11","HSPB1",20.4046615348443
"1422","g11","TAGLN",19.483667806693
"1423","g11","S100A6",19.104094406148
"1424","g11","FTH1",17.2985446055963
"1425","g11","SGK1",16.3497712510575
"1426","g11","RHOB",16.1364466605547
"1427","g11","FTL",16.0802087073203
"1428","g11","FLNA",15.92014233328
"1429","g11","ACTG2",14.6917770161222
"1430","g11","TPM2",14.5119160281041
"1431","g11","FOS",14.4141613291489
"1432","g11","NOP53",14.4027638557036
"1433","g11","SERF2",13.9631696077714
"1434","g11","EIF4B",13.9199059212052
"1435","g11","CIRBP",13.0908078497924
"1436","g11","SQSTM1",12.9609966700573
"1437","g11","TPM1",12.8777098810361
"1438","g11","TSC22D3",12.8495790207152
"1439","g11","DUSP1",12.4972168335958
"1440","g11","CEBPD",12.3752421235192
"1441","g11","PPDPF",12.2349107673811
"1442","g11","DDX5",12.1310056764349
"1443","g11","VEGFA",12.1285711148059
"1444","g11","HSP90AB1",11.9105592367197
"1445","g11","KRT5",11.8715811618415
"1446","g11","RACK1",11.7586143337782
"1447","g11","PSAP",11.6265341849217
"1448","g11","DDIT4",11.4795620914538
"1449","g11","CD74",11.3861732586687
"1450","g11","CCNI",11.3596825677095
"1451","g11","DDX17",10.8257082521021
"1452","g11","FKBP5",10.5934032919004
"1453","g11","HSP90AA1",10.4008766899622
"1454","g11","TFCP2L1",10.1269090584731
"1455","g11","GSTP1",9.79920079901074
"1456","g11","GSN",9.74736198570672
"1457","g11","IGFBP7",9.5508169761125
"1458","g11","PFN1",9.44348865574677
"1459","g11","ZFAND5",9.23864339369762
"1460","g11","EEF1B2",8.9324820244441
"1461","g11","CD81",8.90657182476591
"1462","g11","TLE5",8.65334233372167
"1463","g11","GABARAP",8.65250131271408
"1464","g11","OAZ1",8.63576951955553
"1465","g11","TOB1",8.63316030155843
"1466","g11","IGFBP5",8.63195459257615
"1467","g11","MYLK",8.54677466101958
"1468","g11","PTMS",8.462002678128
"1469","g11","CD63",8.4278607064249
"1470","g11","SNRNP70",8.31512813910324
"1471","g11","FBLN1",8.16485138627331
"1472","g11","CD9",8.1357677366772
"1473","g11","CLU",8.06376472477617
"1474","g11","HERPUD1",8.0287725789378
"1475","g11","NR4A1",7.99274766474067
"1476","g11","HNRNPA3",7.91671212614487
"1477","g11","HNRNPA2B1",7.87247191053104
"1478","g11","NBL1",7.85673630233904
"1479","g11","TMBIM6",7.82265265718765
"1480","g11","CALD1",7.79557237360025
"1481","g11","SRRM2",7.75249804802085
"1482","g11","EIF4A2",7.63070907618055
"1483","g11","SRSF5",7.57090365830661
"1484","g11","CTSD",7.46064976127009
"1485","g11","HNRNPDL",7.44063030876471
"1486","g11","APP",7.43006819779726
"1487","g11","ZFP36L1",7.42033340361578
"1488","g11","HSPA8",7.34561015679543
"1489","g11","TOMM7",7.34452423573081
"1490","g11","LTBP4",7.29904072597669
"1491","g11","MYH9",7.25213085248901
"1492","g11","VIM",7.19901521740861
"1493","g11","COX7C",7.18035159069788
"1494","g11","OLFM4",7.11337015976913
"1495","g11","UBB",7.04642713234274
"1496","g11","AHNAK",7.04140079564939
"1497","g11","F3",6.97122764909709
"1498","g11","CRISPLD2",6.91369661196159
"1499","g11","RHOA",6.90518945395164
"1500","g11","MT1X",6.86359933881922
"1501","g4","MYL9",130.425355310889
"1502","g4","ACTA2",96.7489808313279
"1503","g4","UBC",91.1032329174938
"1504","g4","TAGLN",85.0146486985474
"1505","g4","ACTG2",82.0150174677793
"1506","g4","ACTB",76.6003930297074
"1507","g4","FLNA",68.8719239349152
"1508","g4","TPM2",57.2444651556076
"1509","g4","TPM1",52.9294529424058
"1510","g4","MYLK",44.3933502645699
"1511","g4","TMSB4X",38.1550108493609
"1512","g4","DES",36.9804865335665
"1513","g4","EEF2",31.8774330311937
"1514","g4","CALD1",30.5985459566055
"1515","g4","RHOB",26.5245462232302
"1516","g4","CNN1",25.5609282696382
"1517","g4","IGKC",23.9399978345487
"1518","g4","B2M",23.8055748572401
"1519","g4","SYNPO2",22.6502339996433
"1520","g4","GSN",22.1237926305781
"1521","g4","CLU",20.6960020232976
"1522","g4","HSPB1",20.2736536479433
"1523","g4","SYNM",18.4646703679079
"1524","g4","PABPC1",17.6159628483414
"1525","g4","UBA52",17.5654000283485
"1526","g4","ITM2B",17.1952842722881
"1527","g4","MGP",16.7672981530592
"1528","g4","KLK3",16.3643128116991
"1529","g4","FTL",16.1836777586335
"1530","g4","IGFBP7",15.7395239146837
"1531","g4","SPARCL1",15.396421799027
"1532","g4","FBLN1",15.357902319775
"1533","g4","S100A6",15.2394436363707
"1534","g4","CCNI",14.2550042587801
"1535","g4","PFN1",14.2454478581638
"1536","g4","SORBS1",14.0538405907521
"1537","g4","EEF1G",13.9464612802973
"1538","g4","FTH1",13.8993052609278
"1539","g4","MSMB",13.7403403340444
"1540","g4","FOS",13.5103046727368
"1541","g4","CAVIN1",13.0650799387994
"1542","g4","PSAP",13.0383894368237
"1543","g4","DCN",12.9026921247567
"1544","g4","TNS1",12.6729469219887
"1545","g4","IGFBP5",12.3683518931005
"1546","g4","COL1A2",12.34815790844
"1547","g4","DDX5",11.8094161146639
"1548","g4","VIM",11.7436265687153
"1549","g4","SMTN",11.7119492241801
"1550","g4","CD81",11.6610314802314
"1551","g4","COL6A2",11.458511977612
"1552","g4","EIF4B",11.3954827673182
"1553","g4","PTMS",11.1987239682464
"1554","g4","CD74",11.1495877480864
"1555","g4","C1R",10.9638185704347
"1556","g4","PPP1R12B",10.9059228892206
"1557","g4","PCP4",10.8815654166121
"1558","g4","SQSTM1",10.8111148075518
"1559","g4","CD99",10.7751169829769
"1560","g4","LTBP4",10.7510806495357
"1561","g4","IGHA1",10.7462304253299
"1562","g4","SPARC",10.4173054627593
"1563","g4","IFITM3",10.3575721377477
"1564","g4","NR4A1",10.3398002509185
"1565","g4","SERF2",10.2295452464926
"1566","g4","CST3",10.059205128397
"1567","g4","CIRBP",10.007282808324
"1568","g4","CEBPD",9.99395687445236
"1569","g4","JUNB",9.73766591767651
"1570","g4","TIMP3",9.53483183677814
"1571","g4","TIMP2",9.53025660461284
"1572","g4","NOP53",9.50456210396594
"1573","g4","MT2A",9.38787390862909
"1574","g4","CD63",9.34693576169118
"1575","g4","FN1",9.30735723110855
"1576","g4","PAGE4",9.27420687661402
"1577","g4","TXNIP",9.22764421835339
"1578","g4","AEBP1",9.15499214241153
"1579","g4","FSTL1",8.9435069549492
"1580","g4","A2M",8.86550136962372
"1581","g4","EIF4A2",8.79602805139688
"1582","g4","ACTN1",8.75581807685948
"1583","g4","ACPP",8.71386394518318
"1584","g4","TLE5",8.64219841676647
"1585","g4","COL6A1",8.6369561895024
"1586","g4","MXRA7",8.5873992783439
"1587","g4","BTG2",8.58357107282011
"1588","g4","HNRNPA3",8.41902143249806
"1589","g4","UQCRB",8.32604290699292
"1590","g4","PPDPF",8.3218635256454
"1591","g4","HNRNPA2B1",8.25432050555465
"1592","g4","TCEAL4",8.1307377821192
"1593","g4","RHOA",8.10426805537146
"1594","g4","HSP90AB1",8.03003306710228
"1595","g4","PDLIM7",8.0062684908544
"1596","g4","GLUL",8.0022506033379
"1597","g4","HSP90AA1",7.99342829442599
"1598","g4","PALLD",7.94140676706242
"1599","g4","CRISPLD2",7.91487993269058
"1600","g4","OAZ1",7.88979683697095
"1601","g9","UBC",112.664271468648
"1602","g9","MYL9",78.7212729318585
"1603","g9","ACTA2",62.5184337253325
"1604","g9","ACTB",61.0599465435382
"1605","g9","TMSB4X",53.3196425097049
"1606","g9","TAGLN",47.3720999754539
"1607","g9","ACTG2",44.9466555123848
"1608","g9","FLNA",42.7208251074512
"1609","g9","TPM2",39.1217223998507
"1610","g9","TPM1",33.8960930662546
"1611","g9","B2M",33.5496608673388
"1612","g9","EEF2",28.2452703287193
"1613","g9","MYLK",26.8464930954046
"1614","g9","KLK3",25.7989848029838
"1615","g9","IGFBP7",25.7050857727169
"1616","g9","MSMB",24.4799758008731
"1617","g9","GSN",24.3601848281067
"1618","g9","ITM2B",23.5033538938058
"1619","g9","CLU",22.5318744917795
"1620","g9","DES",20.3634553770206
"1621","g9","CALD1",20.2222771210825
"1622","g9","FOS",19.8645838754198
"1623","g9","VIM",19.6607572689147
"1624","g9","PABPC1",19.4018318619942
"1625","g9","RHOB",19.1215920963286
"1626","g9","S100A6",18.6370963130515
"1627","g9","UBA52",18.3977242136861
"1628","g9","TIMP3",18.137792168449
"1629","g9","CD74",18.0215345913513
"1630","g9","NR4A1",16.7048734501899
"1631","g9","FTL",16.5726037421448
"1632","g9","IGFBP5",16.540975144989
"1633","g9","IGKC",16.452441413285
"1634","g9","CNN1",16.059781802423
"1635","g9","HSPB1",16.0424398683149
"1636","g9","ZFP36",15.933740540791
"1637","g9","EEF1G",15.4713743736246
"1638","g9","ACPP",15.3756131207433
"1639","g9","SPARCL1",15.1126807804487
"1640","g9","CEBPD",14.9793043981012
"1641","g9","FTH1",14.1865197129233
"1642","g9","DCN",13.8541880895954
"1643","g9","SYNPO2",13.8032228435472
"1644","g9","IFITM3",13.7879380628843
"1645","g9","MT2A",13.3385179908283
"1646","g9","FBLN1",13.2771248075547
"1647","g9","A2M",13.2747818277618
"1648","g9","CAVIN1",13.2075507195945
"1649","g9","MGP",13.0622497140272
"1650","g9","PSAP",12.9977003997198
"1651","g9","TXNIP",12.8112472846367
"1652","g9","CCNI",12.6398549626697
"1653","g9","DDX5",12.5185961731458
"1654","g9","EIF4B",12.386185767579
"1655","g9","ADAMTS1",12.313598740843
"1656","g9","SPARC",12.0383033115784
"1657","g9","COL1A2",11.8136240895975
"1658","g9","PFN1",11.7557754218251
"1659","g9","LTBP4",11.6232945933854
"1660","g9","PTMS",11.5795859978466
"1661","g9","SERF2",11.379979284207
"1662","g9","DUSP1",11.3523604889614
"1663","g9","CD99",11.221167803147
"1664","g9","MYH9",10.9234346360727
"1665","g9","JUNB",10.5213048466351
"1666","g9","CD81",10.4255160041823
"1667","g9","KLK2",10.3512529050302
"1668","g9","NOP53",10.3396181778496
"1669","g9","GLUL",10.2131445080177
"1670","g9","APP",9.99230176450323
"1671","g9","SQSTM1",9.9522896623273
"1672","g9","CD63",9.88885477783566
"1673","g9","TNS1",9.85201310204096
"1674","g9","EGR1",9.84770381034989
"1675","g9","SPRY1",9.71962125910492
"1676","g9","IGHA1",9.69865140770353
"1677","g9","CST3",9.61909088604517
"1678","g9","RACK1",9.47255416464012
"1679","g9","COL6A2",9.33651790415919
"1680","g9","HLA-E",9.32975595963117
"1681","g9","C1R",9.26036265341262
"1682","g9","MYC",9.19280250896978
"1683","g9","CIRBP",9.09199810027486
"1684","g9","C11orf96",9.01162032046782
"1685","g9","RHOA",9.0062356382405
"1686","g9","AHNAK",8.9538649765801
"1687","g9","ZFAND5",8.77770490484654
"1688","g9","SYNM",8.76990947647045
"1689","g9","DDX17",8.7197096993796
"1690","g9","FKBP5",8.65743216915655
"1691","g9","VWF",8.64793010136605
"1692","g9","HNRNPA3",8.5384145704261
"1693","g9","TSC22D3",8.49271099632785
"1694","g9","HSP90AB1",8.48661468700481
"1695","g9","SORBS1",8.35529678787973
"1696","g9","HNRNPDL",8.29083838750664
"1697","g9","TIMP2",8.25517978113204
"1698","g9","HSP90AA1",8.1377587877939
"1699","g9","FSTL1",8.12914845994874
"1700","g9","HNRNPA2B1",8.07338313844427
"1701","g18","MYL9",108.234684382421
"1702","g18","ACTA2",89.9865301640117
"1703","g18","UBC",83.242082328099
"1704","g18","TAGLN",72.2617571647409
"1705","g18","ACTB",71.5108863732907
"1706","g18","ACTG2",65.0304774625031
"1707","g18","FLNA",59.4064967245796
"1708","g18","TPM2",54.9306874303091
"1709","g18","TMSB4X",52.0887815474461
"1710","g18","IGKC",46.9640789140846
"1711","g18","TPM1",43.5852592207053
"1712","g18","MYLK",39.2593011278213
"1713","g18","B2M",34.5159252967909
"1714","g18","EEF2",31.3505004266446
"1715","g18","CD74",28.4731086242116
"1716","g18","DES",27.0859232128025
"1717","g18","CALD1",24.1562531210725
"1718","g18","IGLC1",24.0904277818247
"1719","g18","FTL",23.8447711485297
"1720","g18","UBA52",21.1879690277305
"1721","g18","IGFBP7",20.89649623826
"1722","g18","PABPC1",20.8172558647056
"1723","g18","ITM2B",20.7763868974638
"1724","g18","IGHA1",20.4200138741949
"1725","g18","CNN1",20.1195268043737
"1726","g18","GSN",19.3529063540917
"1727","g18","RHOB",18.8998928859353
"1728","g18","A2M",18.8206090394361
"1729","g18","SYNPO2",17.4126481815671
"1730","g18","HSPB1",17.2391340445714
"1731","g18","MGP",17.2369115943404
"1732","g18","PSAP",16.6474151800397
"1733","g18","FBLN1",16.2626836260046
"1734","g18","VIM",16.2585393433792
"1735","g18","EEF1G",15.6933185326757
"1736","g18","PFN1",15.4060250189068
"1737","g18","S100A6",15.2495713302255
"1738","g18","KLK3",15.1012180778436
"1739","g18","FTH1",15.0280507951239
"1740","g18","HLA-DRA",14.3388129613065
"1741","g18","SPARCL1",14.3045774913797
"1742","g18","CLU",13.8518275728588
"1743","g18","SYNM",13.6899030571881
"1744","g18","CCNI",13.6653355973104
"1745","g18","MSMB",12.9312664151935
"1746","g18","IGFBP5",12.3677576675141
"1747","g18","EIF4B",12.36557130677
"1748","g18","CD81",12.3381793814811
"1749","g18","DCN",12.3359224424473
"1750","g18","SORBS1",12.2209226201072
"1751","g18","PAGE4",12.1588758831852
"1752","g18","CAVIN1",11.8607715749378
"1753","g18","COL1A2",11.8374466148568
"1754","g18","TXNIP",11.6674409945287
"1755","g18","TNS1",11.6223813045722
"1756","g18","C1R",11.3964452303184
"1757","g18","SPARC",11.2274742041498
"1758","g18","LTBP4",11.1697331753848
"1759","g18","DDX5",11.0227304869431
"1760","g18","CIRBP",10.9587487109263
"1761","g18","SQSTM1",10.8850924578251
"1762","g18","AEBP1",10.6959006385111
"1763","g18","CST3",10.6228387063023
"1764","g18","COL6A2",10.3762437989585
"1765","g18","PTMS",10.358253563779
"1766","g18","IFITM3",10.3015059929188
"1767","g18","MT2A",10.2210812053642
"1768","g18","CEBPD",10.0958605621097
"1769","g18","CD99",10.0172738364035
"1770","g18","GABARAP",10.0168139682714
"1771","g18","TIMP2",9.89676425115543
"1772","g18","SERF2",9.77919071916842
"1773","g18","UQCRB",9.76925510492445
"1774","g18","NOP53",9.76159264867127
"1775","g18","SMTN",9.68510745396608
"1776","g18","CD63",9.51639660602381
"1777","g18","HLA-DPB1",9.50403647764347
"1778","g18","PCP4",9.39706537536978
"1779","g18","HLA-DPA1",8.9112399346803
"1780","g18","FOS",8.89566765470633
"1781","g18","PPDPF",8.75297752169167
"1782","g18","ACTN1",8.72116841089649
"1783","g18","HSP90AB1",8.70202911778337
"1784","g18","TIMP3",8.70114614011987
"1785","g18","NBL1",8.6952449106729
"1786","g18","PPP1R12B",8.5397953680706
"1787","g18","PTGDS",8.47462898165081
"1788","g18","RHOA",8.44675802831526
"1789","g18","ACPP",8.39849769871288
"1790","g18","DDX17",8.28286542559588
"1791","g18","OAZ1",8.26340573938579
"1792","g18","MYH9",8.18507561405022
"1793","g18","TCEAL4",8.12283021729333
"1794","g18","EIF4A2",8.06317889892124
"1795","g18","MXRA7",8.05153716083819
"1796","g18","GLUL",8.0350356459851
"1797","g18","COX7C",8.03014221625656
"1798","g18","HNRNPA2B1",7.88439641045792
"1799","g18","RACK1",7.82319467178075
"1800","g18","TLE5",7.73856691454175
"1801","g17","MYL9",100.095725633943
"1802","g17","UBC",98.1795767999039
"1803","g17","ACTA2",78.2267241395721
"1804","g17","ACTB",65.998678535271
"1805","g17","TAGLN",60.4271841343459
"1806","g17","FLNA",56.1147035891492
"1807","g17","TMSB4X",44.4038253489809
"1808","g17","TPM2",44.3690779268285
"1809","g17","ACTG2",39.864431942241
"1810","g17","RHOB",37.1922593749927
"1811","g17","TPM1",37.0547709416316
"1812","g17","VIM",30.4024506924473
"1813","g17","MT2A",29.015161823588
"1814","g17","EEF2",27.4608801823426
"1815","g17","IGFBP7",27.3738929780963
"1816","g17","B2M",27.3499746591394
"1817","g17","TIMP3",26.0706810674195
"1818","g17","MYLK",25.4757554523148
"1819","g17","GSN",23.9475043660793
"1820","g17","CALD1",22.323172469703
"1821","g17","ITM2B",21.2969283061327
"1822","g17","MSMB",21.2789302963761
"1823","g17","KLK3",20.5437010979933
"1824","g17","S100A6",20.011389088413
"1825","g17","CLU",18.8658180046895
"1826","g17","SPARCL1",18.0494247841987
"1827","g17","DES",17.9292255751757
"1828","g17","HSPB1",17.4728917101247
"1829","g17","NR4A1",17.4388128325259
"1830","g17","UBA52",17.2834986405747
"1831","g17","PABPC1",16.4778749198424
"1832","g17","ADAMTS1",16.1114283529549
"1833","g17","C11orf96",15.6633433081672
"1834","g17","MGP",15.4584686870274
"1835","g17","SYNPO2",15.4041402320045
"1836","g17","A2M",15.1854119577183
"1837","g17","FOS",14.8347887102
"1838","g17","CNN1",14.7215092079089
"1839","g17","CEBPD",14.520414167287
"1840","g17","FTH1",14.4514361441067
"1841","g17","CAVIN1",14.2024527235745
"1842","g17","IFITM3",14.1106715503923
"1843","g17","FBLN1",13.7691565490742
"1844","g17","ADIRF",13.7071135926382
"1845","g17","IGFBP5",13.5795287377997
"1846","g17","PFN1",13.4827183440164
"1847","g17","JUNB",13.4337664467818
"1848","g17","FTL",13.1948581931566
"1849","g17","DCN",12.9944327296171
"1850","g17","EEF1G",12.9541797669633
"1851","g17","TNS1",12.8063283830421
"1852","g17","CCNI",12.5216359531236
"1853","g17","DDX5",12.5004151353925
"1854","g17","FN1",12.4955944946413
"1855","g17","PTMS",12.3583082331775
"1856","g17","ACPP",12.0718474204225
"1857","g17","ZFAND5",11.9143408185254
"1858","g17","SERF2",11.8769231377484
"1859","g17","LTBP4",11.707121300052
"1860","g17","FKBP5",11.4286108766119
"1861","g17","BTG2",11.426130004733
"1862","g17","CD74",11.3356415379096
"1863","g17","SQSTM1",11.2928340239441
"1864","g17","EIF4B",11.089889491969
"1865","g17","MT1E",11.0321417477831
"1866","g17","PSAP",11.0119655774096
"1867","g17","ZFP36",10.9766473898537
"1868","g17","GLUL",10.9681570286323
"1869","g17","COL6A2",10.8248280035428
"1870","g17","MYH9",10.726232353855
"1871","g17","CD99",10.6845945771342
"1872","g17","CIRBP",10.5800552439612
"1873","g17","CD81",10.5630922685491
"1874","g17","DUSP1",10.2452461005547
"1875","g17","SPARC",10.0825212524123
"1876","g17","APP",9.9134587732387
"1877","g17","COL1A2",9.8787050690246
"1878","g17","EGR1",9.81279182664908
"1879","g17","GNAS",9.81160431961368
"1880","g17","SYNM",9.76322335115479
"1881","g17","TXNIP",9.5771380019972
"1882","g17","PPP1R12B",9.46087845138874
"1883","g17","TSC22D3",9.30108346356531
"1884","g17","HNRNPA2B1",9.28243838681589
"1885","g17","NOP53",9.14314441885127
"1886","g17","CD63",9.10228077957241
"1887","g17","TIMP2",9.0922203587021
"1888","g17","AHNAK",9.08351215308334
"1889","g17","SORBS1",9.07168197429167
"1890","g17","CST3",9.0164936452192
"1891","g17","IGFBP3",8.89542010621146
"1892","g17","UQCRB",8.87755337709836
"1893","g17","CRISPLD2",8.83083084121859
"1894","g17","C1R",8.79323217910924
"1895","g17","RHOA",8.70978763318122
"1896","g17","CYB5R3",8.39157122680628
"1897","g17","AEBP1",8.26735871330436
"1898","g17","MT1X",8.15322397944074
"1899","g17","CCN2",8.07082668352442
"1900","g17","HSP90AB1",7.88234538663253
