"","cluster","gene","avg_expression"
"2126","g19","SOD2",17.1147759619741
"2127","g19","MT2A",15.9196630175978
"2128","g19","UBA52",15.3742353171388
"2129","g19","ACTG2",15.2771030107302
"2130","g19","JUNB",14.9319196498195
"2131","g19","PFN1",14.8262987850256
"2132","g19","SERF2",14.3548673326125
"2133","g19","VIM",14.0398291006925
"2134","g19","XBP1",13.8991741443478
"2135","g19","AZGP1",13.5666843027693
"2136","g19","SQSTM1",13.3266923855199
"2137","g19","IGFBP7",13.0843590467509
"2138","g19","HLA-DRA",12.8121158121126
"2139","g19","HSPB1",12.6951870463984
"2140","g19","A2M",12.6445954354162
"2141","g19","CTSB",12.3810314727885
"2142","g19","TPM2",12.247022685711
"2143","g19","FTH1",12.0043846698716
"2144","g19","TIMP1",11.9743598017413
"2145","g19","TPM1",11.9270136053948
"2146","g19","CD63",11.6836852561807
"2147","g19","FBLN1",11.4584412982196
"2148","g19","KRT15",11.4124001397612
"2149","g19","GSN",11.3033482593115
"2150","g19","CEBPD",11.2423215742126
"2151","g19","RHOB",11.1937083414508
"2152","g19","FOSB",11.0923284471146
"2153","g19","PTMS",10.9773586512703
"2154","g19","DDX17",10.9452891519067
"2155","g19","MYH9",10.9101647545948
"2156","g19","IGFBP5",10.7666860853233
"2157","g19","ZFP36L2",10.656870472906
"2158","g19","HSPA8",10.6217206501428
"2159","g19","HSP90AA1",10.561501988087
"2160","g19","HNRNPA2B1",10.5257664412614
"2161","g19","PTGDS",10.217358710572
"2162","g19","MYLK",10.0571909933671
"2163","g19","TGM2",9.67101472825815
"2164","g19","C1R",9.55668900133141
"2165","g19","EIF4A1",9.42319333156449
"2166","g19","CTSD",9.38791089054734
"2167","g19","OLFM4",9.25110942061692
"2168","g19","PPDPF",9.14717787968475
"2169","g19","IGLC1",9.1129040189274
"2170","g19","THBS1",9.04944225912192
"2171","g19","CALD1",9.04485240796515
"2172","g19","HSP90AB1",9.03056990080648
"2173","g19","OAZ1",8.97621660319817
"2174","g19","LMNA",8.781437709886
"2175","g19","MMP7",8.75452284468987
"2176","g19","MCL1",8.59292245020188
"2177","g19","CST3",8.47134646405376
"2178","g19","HLA-E",8.36798337304415
"2179","g19","ZFP36L1",8.35301949206371
"2180","g19","EGR1",8.3477988869797
"2181","g19","SOCS3",8.32165086775582
"2182","g19","HLA-A",8.30914462974791
"2183","g19","CD81",8.21961190511167
"2184","g19","CCN1",8.21653947742147
"2185","g19","EIF4B",8.17396517872122
"2186","g19","GNAS",7.95131043786216
"2187","g19","APP",7.94452580273464
"2188","g19","CTNNB1",7.94374324302458
"2189","g19","FN1",7.87430001406906
"2190","g19","MGP",7.86159791969585
"2191","g19","NOP53",7.85286833742334
"2192","g19","SNRNP70",7.83361611731246
"2193","g19","TAGLN2",7.83126985066063
"2194","g19","ID1",7.83041549740877
"2195","g19","SPARC",7.82251019293355
"2196","g19","CD9",7.75314906206466
"2197","g19","CLU",7.72006397186222
"2198","g19","CCNI",7.65724074763379
"2199","g19","MAT2A",7.64287149108966
"2200","g19","RHOA",7.63842329085344
