"","cluster","gene","avg_expression"
"749","g14","LTF",11.3779471441399
"750","g14","XBP1",11.3282254912694
"751","g14","SPARC",11.3005771188355
"752","g14","NEFH",11.2197263912082
"753","g14","COL1A2",11.2080513576863
"754","g14","VEGFA",11.1623355444294
"755","g14","HSP90AB1",11.1342994492807
"756","g14","PTMS",10.9638702993777
"757","g14","AEBP1",10.9541586674655
"758","g14","VIM",10.9102218058757
"759","g14","DDX5",10.704505358083
"760","g14","CCNI",10.6912592641917
"761","g14","CNN1",10.6533241951273
"762","g14","TIMP3",10.5497561226928
"763","g14","CEBPD",10.2292789253775
"764","g14","RACK1",10.1413706053581
"765","g14","CD74",10.1104835596172
"766","g14","CD63",9.85847889287347
"767","g14","DDX17",9.7526702017423
"768","g14","CCN2",9.68082959547116
"769","g14","NOP53",9.4919045885889
"770","g14","CAVIN1",9.37615828771202
"771","g14","MT2A",9.13078945975883
"772","g14","C7",9.12504940726448
"773","g14","FBLN1",9.10325965843887
"774","g14","GABARAP",9.10200699972228
"775","g14","CPE",9.00825424000003
"776","g14","FKBP5",8.89057461037509
"777","g14","ADIRF",8.78510274716462
"778","g14","HSPA8",8.70264607240394
"779","g14","DDIT4",8.6750752810087
"780","g14","TLE5",8.66199907446904
"781","g14","IFITM3",8.55961683208996
"782","g14","FSTL1",8.45988068142321
"783","g14","SOD2",8.44319376587345
"784","g14","CD99",8.38304319231808
"785","g14","NR4A1",8.20111268029273
"786","g14","HNRNPA3",8.15646072837907
"787","g14","SYNPO2",8.13859019965668
"788","g14","CTSB",7.98406796336835
"789","g14","NBL1",7.96354295641943
"790","g14","TGM4",7.95336206358693
"791","g14","ID1",7.84223004790476
"792","g14","TSC22D3",7.77530368844281
"793","g14","CST3",7.7604503857977
"794","g14","MYH9",7.75721612959666
"795","g14","OAZ1",7.75016223563806
"796","g14","ZFAND5",7.72692658034779
"797","g14","SNRNP70",7.71739147090346
"798","g14","HERPUD1",7.67559072681232
"799","g14","MXRA7",7.64845075176574
"800","g14","TIMP1",7.64276754019317
"801","g10","ACTA2",134.88757084291
"802","g10","MYL9",116.967499881794
"803","g10","TAGLN",93.0686550639501
"804","g10","ACTG2",91.5747264736847
"805","g10","ACTB",85.5453980122822
"806","g10","FLNA",84.6444791760067
"807","g10","UBC",75.251419102922
"808","g10","TPM2",74.8038145445478
"809","g10","MYLK",56.6081533570437
"810","g10","TPM1",52.2454038002533
"811","g10","DES",42.9893404422085
"812","g10","IGFBP7",41.0115466827339
"813","g10","CLU",39.3602754632524
"814","g10","TMSB4X",38.246134472067
"815","g10","PTGDS",31.7779438266191
"816","g10","HSPB1",29.0089972272397
"817","g10","S100A6",28.9861111569796
"818","g10","CNN1",26.4501533408167
"819","g10","SPARC",25.9938240354646
"820","g10","CALD1",24.5606538182697
"821","g10","GSN",24.3660389945999
"822","g10","B2M",23.8892563540051
"823","g10","EEF2",22.3482950984216
"824","g10","COL1A2",21.3766690796597
"825","g10","LTBP4",21.0932855814952
"826","g10","TIMP3",19.9476604168397
"827","g10","CCN2",18.5127030678113
"828","g10","DCN",18.3964853272404
"829","g10","SYNPO2",17.7645883536106
"830","g10","CD81",17.4745466053745
"831","g10","KLK3",17.4529477605756
"832","g10","PFN1",17.0797785498466
"833","g10","PSAP",16.7115893765829
"834","g10","FBLN1",16.643715131572
"835","g10","CAVIN1",15.7511238800453
"836","g10","PABPC1",15.6816350916464
"837","g10","AEBP1",15.1854311828113
"838","g10","UBA52",15.1195991555617
"839","g10","RHOB",14.7872810597104
"840","g10","FTL",14.5965088425168
"841","g10","MAP1B",14.3643904020286
"842","g10","C1R",14.2273684270119
"843","g10","PAGE4",14.2248009958198
"844","g10","ITM2B",13.8932656152253
"845","g10","C7",13.8678241181028
"846","g10","COL6A2",12.6631927415875
"847","g10","CCNI",12.5119296758429
"848","g10","PTMS",12.4489009632334
"849","g10","DDX5",12.3948444239206
"850","g10","TCEAL4",12.2581856615546
"851","g10","FSTL1",12.2578288247342
"852","g10","TNS1",12.2264544381402
"853","g10","SORBS1",12.1918592336673
"854","g10","SMTN",11.7611030765802
"855","g10","SYNM",11.7575800653813
"856","g10","CD63",11.7003923224444
"857","g10","COL3A1",11.6842791610471
"858","g10","FTH1",11.5141351338154
"859","g10","LMOD1",11.4416494630858
"860","g10","VIM",11.3360936663182
"861","g10","ACPP",11.2700991689657
"862","g10","MXRA7",11.2069467971122
"863","g10","A2M",11.1587826010127
"864","g10","EEF1G",10.9344816664066
"865","g10","TIMP2",10.905273759796
"866","g10","SQSTM1",10.8470829848735
"867","g10","HSPB6",10.6039675063829
"868","g10","CST3",10.3476827088375
"869","g10","ACTN1",10.290492151204
"870","g10","HSP90AA1",10.0473022457483
"871","g10","IFITM3",9.97070830618869
"872","g10","LUM",9.91033031853918
"873","g10","EIF4B",9.84522213597125
"874","g10","CD99",9.73315148951868
"875","g10","PDLIM7",9.69980693902195
"876","g10","DPYSL3",9.51170818189044
"877","g10","UBB",9.40525731499258
"878","g10","SERF2",9.30230202473839
"879","g10","RHOA",9.160342393449
"880","g10","SELENOM",9.09908354862089
"881","g10","DDX17",9.07924710744997
"882","g10","CIRBP",9.05954301970003
"883","g10","PALLD",8.89660718221037
"884","g10","SPARCL1",8.84335225424232
"885","g10","CRISPLD2",8.79978612633541
"886","g10","PPDPF",8.76211169384989
"887","g10","HSP90AB1",8.7018766869902
"888","g10","IGFBP5",8.69842879940562
"889","g10","C1S",8.48719748668976
"890","g10","CKB",8.44891879739563
"891","g10","FN1",8.32282804845661
"892","g10","EIF4A2",8.3140770816389
"893","g10","ITGB1",8.2714622385072
"894","g10","CFD",8.21070575240491
"895","g10","PDLIM3",8.02407013792765
"896","g10","HSPA8",7.96701986385692
"897","g10","COL1A1",7.9557545486499
"898","g10","RTN4",7.92979490659273
"899","g10","COL16A1",7.89626525506627
"900","g10","COL6A1",7.67192857812321
"901","g8","KLK3",232.848534526742
"902","g8","ACPP",163.931840028129
"903","g8","KLK2",86.8740121648226
"904","g8","UBC",58.1818042727867
"905","g8","MSMB",37.2379217720178
"906","g8","B2M",35.917001358395
"907","g8","AZGP1",33.2058699063768
"908","g8","PTGDS",29.9699818559158
"909","g8","PABPC1",28.4047353595673
"910","g8","ACTB",26.5945752046113
"911","g8","TMSB4X",24.2460104558613
"912","g8","EEF2",22.4403074845489
"913","g8","UBA52",22.3541486674696
"914","g8","EEF1G",21.5067650553685
"915","g8","ITM2B",20.9881966723054
"916","g8","RDH11",19.5251157976961
"917","g8","MYL9",19.1934098664878
"918","g8","HSP90AA1",19.0684183668122
"919","g8","PPDPF",18.6406999739093
"920","g8","SERF2",17.8062226033085
"921","g8","FTH1",17.7497159726037
"922","g8","IGFBP7",17.2194770427058
"923","g8","XBP1",16.9333340345678
"924","g8","NEFH",16.9278666567034
"925","g8","ACTA2",16.8932566035855
"926","g8","FTL",16.7800598884622
"927","g8","VEGFA",16.5396709167657
"928","g8","PTMS",16.4244016521216
"929","g8","FKBP5",15.4110860251468
"930","g8","PSAP",14.7459191732852
"931","g8","KLK4",14.5453347769902
"932","g8","DCN",13.6647483860057
"933","g8","CPE",13.236549267897
"934","g8","PLPP1",13.1510479520412
"935","g8","HSPA8",13.0840128892984
"936","g8","LTBP4",12.9642294570555
"937","g8","CIRBP",12.5892250200074
"938","g8","DBI",12.5591609708993
"939","g8","DDX5",12.4076667412173
"940","g8","HSP90AB1",12.1339707648677
"941","g8","FLNA",12.1101971196573
"942","g8","C7",12.0527458023604
"943","g8","S100A6",11.9550369503539
"944","g8","TAGLN",11.7095702707184
"945","g8","CD81",11.6855574316371
"946","g8","CCNI",11.6631542465432
"947","g8","SLC45A3",11.5376767154417
"948","g8","GSN",11.4483829595848
"949","g8","TPM2",11.3956179408801
"950","g8","KRT15",11.2554304242216
"951","g8","TIMP1",11.2075519611153
"952","g8","EIF4B",10.944870360431
"953","g8","ACTG2",10.7995129905074
"954","g8","CD9",10.6131922195255
"955","g8","CHCHD2",10.5582660502041
"956","g8","RACK1",10.4751682334629
"957","g8","FBLN1",10.4585829452573
"958","g8","HERPUD1",10.4569764876533
"959","g8","TPM1",10.3876813429341
"960","g8","MYLK",10.3296840335517
"961","g8","MT2A",10.2415563197353
"962","g8","HSPB1",10.2294728068123
"963","g8","CALR",10.2226869859524
"964","g8","HDLBP",10.2143310372144
"965","g8","RHOB",10.0637863694781
"966","g8","ADIRF",9.85946657193918
"967","g8","VIM",9.790613607429
"968","g8","DDX17",9.7848230761206
"969","g8","MME",9.69065122317151
"970","g8","TMED2",9.5984390806327
"971","g8","CD63",9.53657708023846
"972","g8","NKX3-1",9.42092931278877
"973","g8","PFN1",9.40635824377681
"974","g8","MT1G",9.30356901306964
"975","g8","CST3",9.2391731639314
"976","g8","NCAPD3",9.06055117676913
"977","g8","HNRNPA3",8.86817599108362
"978","g8","CFD",8.48209187428622
"979","g8","SQSTM1",8.46189863458614
"980","g8","TSC22D3",8.42248303201016
"981","g8","TMBIM6",8.37132923424676
"982","g8","TXNIP",8.35229788677068
"983","g8","NOP53",8.35089533125193
"984","g8","GABARAP",8.31649161495196
"985","g8","SNRNP70",8.28742305385461
"986","g8","SRSF5",8.16217027816597
"987","g8","BEX3",8.11511150706059
"988","g8","TPD52",8.09876393717655
"989","g8","COL1A2",8.0886136818773
"990","g8","SPARC",8.06778249062598
"991","g8","OAZ1",8.06537460433771
"992","g8","UBB",7.90273357672761
"993","g8","TOMM7",7.85691657258384
"994","g8","COX6A1",7.85668562414631
"995","g8","COX7C",7.85180324501987
"996","g8","GLUL",7.83881556112286
"997","g8","CLU",7.82162096633453
"998","g8","HNRNPA2B1",7.77838623370562
"999","g8","TLE5",7.73973416467879
"1000","g8","GNAS",7.7132089237584
"1001","g5","MYL9",113.654907346616
"1002","g5","ACTA2",110.21634736047
"1003","g5","ACTG2",99.8738836347018
"1004","g5","TAGLN",91.7885656148401
"1005","g5","TPM2",79.6922248250749
"1006","g5","UBC",74.1153816215968
"1007","g5","ACTB",73.5147029971447
"1008","g5","FLNA",71.3583793918226
"1009","g5","IGFBP7",58.2549761462931
"1010","g5","TPM1",53.3426686174287
"1011","g5","DES",42.4247281354327
"1012","g5","KLK3",41.6761450832059
"1013","g5","MYLK",41.124258051996
"1014","g5","TMSB4X",41.1199222091853
"1015","g5","CALD1",30.4573105465522
"1016","g5","CLU",30.2094310108499
"1017","g5","CNN1",29.5895295287737
"1018","g5","EEF2",27.5292035908142
"1019","g5","B2M",26.4578052186861
"1020","g5","HSPB1",26.0038004574272
"1021","g5","MSMB",24.5206477140733
"1022","g5","GSN",23.750349931787
"1023","g5","ACPP",22.3526207425246
"1024","g5","SYNPO2",21.6130445498996
"1025","g5","PTGDS",21.0269517293063
"1026","g5","ITM2B",20.5570881441602
"1027","g5","PABPC1",19.8931459219041
"1028","g5","DCN",19.6194895712736
"1029","g5","S100A6",19.2963822896607
"1030","g5","SYNM",18.9130189916412
"1031","g5","KLK2",18.6376895771248
"1032","g5","SPARC",18.4249846692073
"1033","g5","COL1A2",18.0926286456192
"1034","g5","UBA52",17.9600755880678
"1035","g5","PCP4",17.6881695744209
"1036","g5","CCN2",16.834157892832
"1037","g5","PFN1",16.4013562734319
"1038","g5","RHOB",16.3250736981112
"1039","g5","FTL",16.2304954118494
"1040","g5","AEBP1",16.2200155148975
"1041","g5","CD81",15.9712162428261
"1042","g5","CAVIN1",15.7735514737144
"1043","g5","LTBP4",15.5463212962102
"1044","g5","PSAP",14.5058625398911
"1045","g5","TIMP3",13.6375776839759
"1046","g5","MXRA7",13.3687156106181
"1047","g5","C7",13.0072990238905
"1048","g5","AZGP1",12.9804669751326
"1049","g5","SQSTM1",12.916348817371
"1050","g5","EEF1G",12.7459788445147
"1051","g5","FTH1",12.4431248765526
"1052","g5","SORBS1",12.4075259504107
"1053","g5","SMTN",12.376252016555
"1054","g5","COL3A1",12.2413761952879
"1055","g5","CCNI",11.9687957607335
"1056","g5","TNS1",11.8888679056797
"1057","g5","VIM",11.8778214869921
"1058","g5","PTMS",11.8143995741785
"1059","g5","FBLN1",11.4589373474713
"1060","g5","PAGE4",11.3756110902531
"1061","g5","DDX5",11.1457412211859
"1062","g5","SERF2",10.9714754107925
"1063","g5","FSTL1",10.9408322542289
"1064","g5","CIRBP",10.6775812968584
"1065","g5","EIF4B",10.36019891201
"1066","g5","HSP90AA1",10.310541525095
"1067","g5","ACTN1",10.2578047122221
"1068","g5","CD63",10.1995837198988
"1069","g5","CD74",10.1936311765624
"1070","g5","PPDPF",10.1296377582
"1071","g5","CKB",9.77013013069541
"1072","g5","TLE5",9.75488405076156
"1073","g5","SPARCL1",9.70397631734435
"1074","g5","CD99",9.66273963587122
"1075","g5","HSPB6",9.6549884302287
"1076","g5","LTF",9.50961137327991
"1077","g5","HSP90AB1",9.05031249150446
"1078","g5","TCEAL4",8.91519598140776
"1079","g5","C1R",8.89225475721371
"1080","g5","PPP1R12B",8.85141113120232
"1081","g5","DDX17",8.85108386740307
"1082","g5","RHOA",8.80547177690165
"1083","g5","HSPA8",8.69625928583297
"1084","g5","CST3",8.6042839887203
"1085","g5","FN1",8.50879960546597
"1086","g5","PDLIM3",8.50030056291776
"1087","g5","COL6A2",8.47171137738703
"1088","g5","SNRNP70",8.46830775905618
"1089","g5","IFITM3",8.35695416394034
"1090","g5","TIMP1",8.35316039737842
"1091","g5","GABARAP",8.21132304928436
"1092","g5","GLUL",8.16096128146086
"1093","g5","EIF4A2",8.13534165491712
"1094","g5","MGP",8.1054363130381
"1095","g5","COL1A1",8.09517445861024
"1096","g5","BEX3",7.98142866534469
"1097","g5","ITGB1",7.95829861428029
"1098","g5","DPYSL3",7.83276702023281
"1099","g5","LGALS1",7.72544889997964
"1100","g5","TXNIP",7.69250857397178
"1101","g2","ACTA2",84.8718719859336
"1102","g2","MYL9",76.7487051719216
"1103","g2","UBC",72.5192867175888
"1104","g2","TAGLN",64.1610393701532
"1105","g2","ACTB",62.07930921769
"1106","g2","TPM2",56.7916867604131
"1107","g2","KLK3",56.7408394017737
"1108","g2","IGFBP7",56.2792544959186
"1109","g2","ACTG2",55.6743919356024
"1110","g2","FLNA",55.4531509282626
"1111","g2","TMSB4X",43.2895458439042
"1112","g2","TPM1",35.0257170045957
"1113","g2","MYLK",30.649704594679
"1114","g2","ACPP",28.8425363881633
"1115","g2","DES",28.013601366225
"1116","g2","B2M",27.8779536380586
"1117","g2","EEF2",26.6353183956439
"1118","g2","CLU",25.215460923627
"1119","g2","DCN",23.2004728002872
"1120","g2","KLK2",23.0272750825123
"1121","g2","PABPC1",22.7441484027054
"1122","g2","HSPB1",22.4958228743892
"1123","g2","GSN",21.76673066152
"1124","g2","S100A6",21.3521337615012
"1125","g2","LTBP4",20.9090488662135
"1126","g2","PTGDS",20.4543243289061
"1127","g2","CALD1",20.3056121518394
"1128","g2","ITM2B",19.8016644313576
"1129","g2","UBA52",19.394043338355
"1130","g2","CNN1",19.1795082526556
"1131","g2","SPARC",18.8291276133173
"1132","g2","MSMB",18.6851472948531
"1133","g2","COL1A2",17.2015246217949
"1134","g2","FTL",16.7101076194534
"1135","g2","AEBP1",16.4275225611811
"1136","g2","CCN2",16.3790806408356
"1137","g2","AZGP1",15.7888764440343
"1138","g2","CD81",15.7887234108054
"1139","g2","RHOB",15.2932246142363
"1140","g2","PFN1",15.0728743029584
"1141","g2","PSAP",14.9686132138138
"1142","g2","TIMP3",14.5598395582953
"1143","g2","EEF1G",14.4161711206972
"1144","g2","CAVIN1",13.7376039443272
"1145","g2","CCNI",12.8650307529429
"1146","g2","FBLN1",12.8637058698487
"1147","g2","SQSTM1",12.6224838664152
"1148","g2","SYNPO2",12.3990079271306
"1149","g2","VIM",12.3968543405662
"1150","g2","FSTL1",12.0341467475012
"1151","g2","PAGE4",11.9039565029171
"1152","g2","MXRA7",11.6824316810266
"1153","g2","PTMS",11.5485806326584
"1154","g2","FTH1",11.5260212757237
"1155","g2","CIRBP",11.5145025819706
"1156","g2","C7",11.4594101615511
"1157","g2","EIF4B",11.4055946308834
"1158","g2","DDX5",11.2585142077601
"1159","g2","SERF2",10.9327954543441
"1160","g2","HSP90AA1",10.8837794957724
"1161","g2","CD63",10.7654494397527
"1162","g2","C1R",10.535818152084
"1163","g2","PPDPF",10.4822717252074
"1164","g2","HSP90AB1",10.0962763539912
"1165","g2","LUM",9.96016957276032
"1166","g2","TNS1",9.71815152661951
"1167","g2","CD99",9.67310392638264
"1168","g2","GLUL",9.61637382262271
"1169","g2","DDX17",9.55666424918536
"1170","g2","TLE5",9.4850130369249
"1171","g2","CKB",9.44542307933114
"1172","g2","COL3A1",9.31934869418172
"1173","g2","TCEAL4",9.19159945267528
"1174","g2","HSPA8",9.13043166712103
"1175","g2","SPARCL1",9.12204151893177
"1176","g2","CST3",9.10744800408733
"1177","g2","CD74",8.95805611616719
"1178","g2","SORBS1",8.8878720697816
"1179","g2","IFITM3",8.84201491607544
"1180","g2","GABARAP",8.79385498993673
"1181","g2","A2M",8.76926854846687
"1182","g2","SYNM",8.75933296095841
"1183","g2","RACK1",8.72576682418082
"1184","g2","COL6A2",8.61047864867634
"1185","g2","RHOA",8.55215118686124
"1186","g2","EIF4A2",8.52401876696534
"1187","g2","PCP4",8.46459078690027
"1188","g2","HSPB6",8.40976287018189
"1189","g2","MYH9",8.39655959151129
"1190","g2","TXNIP",8.3371598092519
"1191","g2","SMTN",8.33711840769008
"1192","g2","FN1",8.25692087043087
"1193","g2","TIMP2",8.17360929868244
"1194","g2","ACTN1",8.01964477767217
"1195","g2","NOP53",8.01130025217781
"1196","g2","HNRNPA3",8.00333467493669
"1197","g2","TIMP1",7.93603272022278
"1198","g2","CPE",7.91994434716944
"1199","g2","OAZ1",7.87916873874445
"1200","g2","SNRNP70",7.86864981735008
"1201","g6","KLK3",124.884281314914
"1202","g6","ACPP",82.2463558556986
"1203","g6","UBC",75.9817213448864
"1204","g6","PTGDS",54.2620712041154
"1205","g6","KLK2",47.5438285767046
"1206","g6","MSMB",43.8697085837586
"1207","g6","ACTB",37.7048612787029
"1208","g6","MYL9",36.6918261741805
"1209","g6","TMSB4X",36.4173001163122
"1210","g6","B2M",34.5364189315327
"1211","g6","ACTA2",32.5713619649321
"1212","g6","IGFBP7",30.935162276822
"1213","g6","PABPC1",25.9168478103511
"1214","g6","DCN",24.1745263356139
"1215","g6","C7",22.9177639183834
"1216","g6","LTBP4",22.8350502553604
"1217","g6","TPM2",22.7519149273529
"1218","g6","EEF2",22.6733900767595
"1219","g6","UBA52",22.1809474861089
"1220","g6","FLNA",22.1137992241291
"1221","g6","GSN",21.6915939904682
"1222","g6","TAGLN",21.5352661874408
"1223","g6","ACTG2",21.5262640199226
"1224","g6","MYLK",20.6594023725127
"1225","g6","ITM2B",20.3404299685285
"1226","g6","AZGP1",19.5944277660987
"1227","g6","FTL",19.3800375831397
"1228","g6","FBLN1",18.8418982833462
"1229","g6","S100A6",18.4491251690286
"1230","g6","CFD",18.3668657177494
"1231","g6","EEF1G",17.8723496603544
"1232","g6","PSAP",16.8936334141436
"1233","g6","FTH1",16.8931521181212
"1234","g6","TPM1",15.9458821321264
"1235","g6","COL1A2",15.1353667452483
"1236","g6","HSP90AA1",14.5972570249815
"1237","g6","SPARC",14.4537253914896
"1238","g6","CLU",14.4314053994536
"1239","g6","VIM",14.242356764818
"1240","g6","CD81",14.1360164556388
"1241","g6","SERF2",13.9903542258618
"1242","g6","PTMS",13.9249585780301
"1243","g6","PPDPF",13.2131873181649
"1244","g6","TIMP3",13.1345660063491
"1245","g6","HSPB1",12.9336168607162
"1246","g6","CCNI",12.5777399342425
"1247","g6","HSP90AB1",12.4236347666662
"1248","g6","CIRBP",12.3060416033822
"1249","g6","PAGE4",12.2701796668197
"1250","g6","DDX5",11.9553002074321
"1251","g6","EIF4B",11.9006478087624
"1252","g6","RDH11",11.2012360723492
"1253","g6","TIMP1",11.1250670922772
"1254","g6","HSPA8",11.0766810820205
"1255","g6","FKBP5",10.9991121813042
"1256","g6","CPE",10.9202633445146
"1257","g6","CD63",10.8401412012386
"1258","g6","PFN1",10.7458106302643
"1259","g6","RHOB",10.536256216289
"1260","g6","MT2A",10.4983250214432
"1261","g6","A2M",10.4153881742993
"1262","g6","CST3",10.2254762130725
"1263","g6","RACK1",10.1151082121639
"1264","g6","IGFBP5",10.0028019864357
"1265","g6","DDX17",9.61994142430935
"1266","g6","LUM",9.60488696705188
"1267","g6","CALD1",9.52386305835394
"1268","g6","XBP1",9.48386001341984
"1269","g6","CHCHD2",9.45887896008633
"1270","g6","SPARCL1",9.44455168596142
"1271","g6","SQSTM1",9.40378190803248
"1272","g6","HNRNPA3",9.33817329571699
"1273","g6","IFITM3",9.20366258475322
"1274","g6","DES",8.9792176623734
"1275","g6","GLUL",8.93718690869005
"1276","g6","CD74",8.85030075899671
"1277","g6","PLPP1",8.74644591387491
"1278","g6","CD99",8.72059776944289
"1279","g6","GABARAP",8.66689241357756
"1280","g6","COL6A2",8.61524978195962
"1281","g6","EIF4A2",8.59701704911693
"1282","g6","DBI",8.38232148460733
"1283","g6","GNAS",8.35321113929436
"1284","g6","KLK4",8.2555631727683
"1285","g6","IGF1",8.1900131723789
"1286","g6","OAZ1",8.16750038444508
"1287","g6","ADIRF",8.12627812507972
"1288","g6","CALR",8.09803151834085
"1289","g6","VEGFA",8.08913877436375
"1290","g6","NEFH",8.07251020041684
"1291","g6","TOMM7",8.0629927026086
"1292","g6","HDLBP",8.01783312454709
"1293","g6","NOP53",7.92685355312431
"1294","g6","UQCRB",7.9266724729122
"1295","g6","RHOA",7.8946105092862
"1296","g6","COX7C",7.81751452224955
"1297","g6","UBB",7.8058538565103
"1298","g6","C1R",7.75733061507678
"1299","g6","AEBP1",7.74853709293066
"1300","g6","KRT15",7.74593821855421
"1301","g7","KLK3",89.537743003395
"1302","g7","UBC",69.9812452118412
"1303","g7","ACPP",59.5966171217812
"1304","g7","TMSB4X",37.1735704235931
"1305","g7","ACTB",36.2904727293915
"1306","g7","KLK2",36.0021092068187
"1307","g7","B2M",33.3850684593021
"1308","g7","ACTA2",32.3091651905964
"1309","g7","IGFBP7",31.5766605658325
"1310","g7","PABPC1",30.4092161590018
"1311","g7","MYL9",29.2144733309159
"1312","g7","AZGP1",26.0220015176721
"1313","g7","EEF2",24.9041868442514
"1314","g7","FLNA",22.8900474079474
"1315","g7","ITM2B",22.8091192716967
"1316","g7","TAGLN",22.68160636216
"1317","g7","EEF1G",21.1855038438111
"1318","g7","UBA52",21.1440697085332
"1319","g7","S100A6",19.4654376749475
"1320","g7","TPM2",18.9050308371891
"1321","g7","DCN",18.3675521968562
"1322","g7","MSMB",18.0012638066377
"1323","g7","PTGDS",17.8446860173302
"1324","g7","FTL",17.1626388465985
"1325","g7","LTBP4",16.7631072237432
"1326","g7","ACTG2",16.459856503599
"1327","g7","GSN",15.4908096228266
"1328","g7","HSPB1",15.4276434588558
"1329","g7","FTH1",15.0499409026182
"1330","g7","TPM1",14.1171275071862
"1331","g7","PSAP",13.8592283107409
"1332","g7","NEFH",13.8038748955391
"1333","g7","SGK1",13.6698503120578
"1334","g7","SERF2",13.2362490591752
"1335","g7","HSP90AA1",13.2279668486309
"1336","g7","EIF4B",13.1573149470067
"1337","g7","CIRBP",12.4503405537487
"1338","g7","CD81",12.2648081103736
"1339","g7","CLU",12.182610081884
"1340","g7","MYLK",12.1398324326644
"1341","g7","RHOB",12.1228433052683
"1342","g7","GLUL",12.0966635520553
"1343","g7","SPARC",12.0044431254992
"1344","g7","PPDPF",11.8431660177563
"1345","g7","COL1A2",11.7726369505672
"1346","g7","SQSTM1",11.745232514986
"1347","g7","NOP53",11.5471956872539
"1348","g7","TXNIP",11.5277626859944
"1349","g7","A2M",11.4775715526129
"1350","g7","XBP1",11.4767958179164
"1351","g7","HSP90AB1",11.4498929180735
"1352","g7","DDX17",11.4413410930413
"1353","g7","CD74",11.3749540329433
"1354","g7","CCNI",11.1859221913362
"1355","g7","RACK1",11.1722148620033
"1356","g7","DDX5",10.9109382405004
"1357","g7","TIMP3",10.9089540211252
"1358","g7","LUM",10.8778404231483
"1359","g7","VIM",10.8600502101322
"1360","g7","PFN1",10.8420768769961
"1361","g7","PTMS",10.7862470790836
"1362","g7","FBLN1",10.6367239849977
"1363","g7","DDIT4",10.0945781209767
"1364","g7","CD63",9.95542617251739
"1365","g7","CKB",9.806042776643
"1366","g7","CTSB",9.45910892624514
"1367","g7","C7",9.44226426763815
"1368","g7","IGFBP5",9.25828425169335
"1369","g7","CALD1",9.0250142237946
"1370","g7","FKBP5",9.02004946258853
"1371","g7","HSPA8",8.94872091578278
"1372","g7","DES",8.9118264312854
"1373","g7","CCN2",8.79868294174272
"1374","g7","GABARAP",8.79581262280684
"1375","g7","IGKC",8.76872470921461
"1376","g7","IFITM3",8.5905865353012
"1377","g7","VEGFA",8.43590579016243
"1378","g7","AEBP1",8.39939098377862
"1379","g7","TLE5",8.32572605914379
"1380","g7","MYH9",8.32189098537751
"1381","g7","HNRNPA3",8.3125001159934
"1382","g7","SNRNP70",8.24978753179372
"1383","g7","TSC22D3",8.23086766018388
"1384","g7","OAZ1",8.13631264094153
"1385","g7","MT1X",8.10898449695397
"1386","g7","ZFAND5",8.10286149122552
"1387","g7","UBB",8.08026260173278
"1388","g7","APP",8.03799600576712
"1389","g7","HNRNPA2B1",8.01893912631887
"1390","g7","ADIRF",8.00427508949421
"1391","g7","EEF1B2",7.93204501875495
"1392","g7","CST3",7.90353521920408
"1393","g7","HNRNPDL",7.86994148099827
"1394","g7","CPE",7.84656339966319
"1395","g7","EIF4A2",7.82041520015636
"1396","g7","TOMM7",7.8074831617013
"1397","g7","RHOA",7.79703080165594
"1398","g7","CAVIN1",7.7890033253794
"1399","g7","FSTL1",7.72449143223598
"1400","g7","MT2A",7.68496123028772
"1401","g3","KLK3",256.298943041256
"1402","g3","ACPP",162.189135050709
"1403","g3","MSMB",110.068677958073
"1404","g3","KLK2",99.5710853604441
"1405","g3","UBC",58.0750582876529
"1406","g3","B2M",34.9801693996047
"1407","g3","AZGP1",34.3372653806069
"1408","g3","ACTB",29.3106579389775
"1409","g3","PTGDS",28.6970760347571
"1410","g3","MYL9",25.9920987366403
"1411","g3","TMSB4X",24.7316970582815
"1412","g3","ACTA2",24.4070721358748
"1413","g3","PABPC1",22.5762177714105
"1414","g3","RDH11",21.53497402447
"1415","g3","EEF2",20.3738017704894
"1416","g3","ITM2B",20.2986286656269
"1417","g3","IGFBP7",19.7502846919885
"1418","g3","UBA52",19.3748742473479
"1419","g3","SERF2",19.228686246959
"1420","g3","PPDPF",19.1069398457205
"1421","g3","PTMS",18.6540974587246
"1422","g3","KLK4",18.5283272295789
"1423","g3","MT2A",17.9593940440654
"1424","g3","HSP90AA1",17.6437212297374
"1425","g3","DBI",17.6127710182142
"1426","g3","MT1G",17.3972569574819
"1427","g3","TAGLN",16.8657422720045
"1428","g3","EEF1G",16.7040051792954
"1429","g3","FTL",16.6557515100558
"1430","g3","FLNA",16.2482547467407
"1431","g3","FTH1",16.1958798254351
"1432","g3","TPM2",15.9907714467165
"1433","g3","PSAP",15.0610067277664
"1434","g3","ACTG2",14.9774761252476
"1435","g3","VEGFA",14.900947885797
"1436","g3","CPE",14.7944691587403
"1437","g3","DCN",14.177062629551
"1438","g3","XBP1",13.8542665184917
"1439","g3","LTBP4",13.8243210136749
"1440","g3","NEFH",13.4756934462498
"1441","g3","NCAPD3",13.3969523018526
"1442","g3","GSN",13.1599292359697
"1443","g3","MYLK",13.0493713808189
"1444","g3","HSPA8",12.847117348598
"1445","g3","FKBP5",12.8384920023811
"1446","g3","PLPP1",12.7411083061596
"1447","g3","SLC45A3",12.5634674567842
"1448","g3","TPM1",12.5174632294831
